Date,Company ID,Revenue ($),Expense ($),Profit ($),Market Price ($),Volatility Index,Compliance Issue,Compliance Fine ($),Regulatory Change
2023-08-26,COMP_73,106336.98,162372.47,-56035.490000000005,38.52,0.45,0,0.0,0
2023-08-27,COMP_73,106051.65,281525.93,-175474.28,56.61,0.64,0,0.0,0
2023-08-28,COMP_73,51160.31,12245.9,38914.409999999996,68.3,0.22,0,0.0,0
2023-08-29,COMP_73,499088.75,394121.8,104966.95000000001,111.87,0.88,0,0.0,0
2023-08-30,COMP_73,176091.84,230029.16,-53937.32000000001,71.37,0.89,0,0.0,0
2023-08-31,COMP_73,409994.59,170585.28,239409.31000000003,70.78,0.64,0,0.0,1
2023-09-01,COMP_73,493203.61,341445.99,151757.62,44.11,0.22,0,0.0,0
2023-09-02,COMP_73,409964.16,73104.29,336859.87,114.28,0.12,0,0.0,0
2023-09-03,COMP_73,481238.65,341715.37,139523.28000000003,92.06,0.73,0,0.0,0
2023-09-04,COMP_73,429444.6,269350.51,160094.08999999997,106.31,0.7,0,0.0,0
2023-09-05,COMP_73,250069.9,360205.92,-110136.01999999999,43.56,0.85,0,0.0,0
2023-09-06,COMP_73,400401.01,136775.32,263625.69,42.17,0.77,0,0.0,0
2023-09-07,COMP_73,437044.68,40385.22,396659.45999999996,99.79,0.34,0,0.0,0
2023-09-08,COMP_73,411020.14,356181.31,54838.830000000016,70.19,0.3,0,0.0,0
2023-09-09,COMP_73,352291.43,104757.65,247533.78,110.67,0.27,0,0.0,0
2023-09-10,COMP_73,191294.29,91944.79,99349.50000000001,86.36,0.8,0,0.0,0
2023-09-11,COMP_73,351963.0,210907.65,141055.35,83.87,0.54,0,0.0,0
2023-09-12,COMP_73,331081.41,226568.83,104512.57999999999,60.51,0.43,0,0.0,0
2023-09-13,COMP_73,316979.47,352364.79,-35385.32000000001,103.3,0.29,0,0.0,0
2023-09-14,COMP_73,154309.67,76943.56,77366.11000000002,69.2,0.83,0,0.0,0
2023-09-15,COMP_73,134440.67,63827.05,70613.62000000001,119.22,0.33,0,0.0,0
2023-09-16,COMP_73,71253.45,236906.01,-165652.56,39.89,0.42,0,0.0,0
2023-09-17,COMP_73,60083.38,373817.03,-313733.65,37.4,0.38,0,0.0,0
2023-09-18,COMP_73,53979.47,204870.13,-150890.66,52.45,0.63,1,0.0,0
2023-09-19,COMP_73,75120.86,171140.38,-96019.52,41.52,0.46,1,0.0,0
2023-09-20,COMP_73,45724.41,186453.63,-140729.22,108.8,0.21,0,0.0,0
2023-09-21,COMP_73,230835.47,307151.11,-76315.63999999998,117.61,0.33,0,0.0,0
2023-09-22,COMP_73,182428.44,99375.47,83052.97,97.35,0.65,0,0.0,0
2023-09-23,COMP_73,415240.9,338596.51,76644.39000000001,101.24,0.38,0,0.0,0
2023-09-24,COMP_73,194660.73,267459.54,-72798.80999999997,100.15,0.18,0,0.0,0
2023-09-25,COMP_73,211346.65,241140.41,-29793.76000000001,80.19,0.81,0,0.0,0
2023-09-26,COMP_73,63030.2,243087.31,-180057.11,69.84,0.74,0,0.0,0
2023-09-27,COMP_73,147672.06,252662.39,-104990.33000000002,33.02,0.22,0,0.0,0
2023-09-28,COMP_73,11552.75,377206.92,-365654.17,41.03,0.29,0,0.0,0
2023-09-29,COMP_73,487930.94,33809.68,454121.26,109.04,0.56,0,0.0,0
2023-09-30,COMP_73,435971.46,347849.61,88121.85000000003,96.3,0.39,0,0.0,0
2023-10-01,COMP_73,327735.08,196519.58,131215.50000000003,110.96,0.13,0,0.0,0
2023-10-02,COMP_73,159743.31,21689.53,138053.78,41.94,0.28,0,0.0,0
2023-10-03,COMP_73,460175.35,74017.65,386157.69999999995,43.84,0.56,0,0.0,0
2023-10-04,COMP_73,99369.66,204331.77,-104962.10999999999,30.27,0.45,0,0.0,0
2023-10-05,COMP_73,11987.89,274753.88,-262765.99,52.5,0.55,0,0.0,0
2023-10-06,COMP_73,348322.43,281679.31,66643.12,55.15,0.86,0,0.0,0
2023-10-07,COMP_73,450719.47,117504.95,333214.51999999996,36.84,0.58,0,0.0,0
2023-10-08,COMP_73,175904.68,387290.21,-211385.53000000003,105.34,0.56,0,0.0,0
2023-10-09,COMP_73,195612.4,16151.05,179461.35,108.11,0.59,0,0.0,0
2023-10-10,COMP_73,142009.91,292850.24,-150840.33,99.05,0.74,0,0.0,0
2023-10-11,COMP_73,295485.78,206947.13,88538.65000000002,38.34,0.12,0,0.0,0
2023-10-12,COMP_73,26193.57,195630.68,-169437.11,47.66,0.24,0,0.0,0
2023-10-13,COMP_73,193766.63,143938.11,49828.52000000002,49.95,0.48,0,0.0,0
2023-10-14,COMP_73,78488.15,231133.84,-152645.69,103.28,0.56,0,0.0,0
2023-10-15,COMP_73,114292.59,198637.48,-84344.89000000001,59.33,0.27,0,0.0,0
2023-10-16,COMP_73,350981.71,94716.5,256265.21000000002,40.56,0.73,0,0.0,0
2023-10-17,COMP_73,208247.56,101497.14,106750.42,65.73,0.28,0,0.0,0
2023-10-18,COMP_73,446091.78,238336.0,207755.78000000003,80.33,0.64,0,0.0,0
2023-10-19,COMP_73,169063.14,134599.28,34463.860000000015,51.26,0.17,0,0.0,0
2023-10-20,COMP_73,393656.26,365014.12,28642.140000000014,82.79,0.27,0,0.0,0
2023-10-21,COMP_73,37417.35,201272.96,-163855.61,94.5,0.68,0,0.0,0
2023-10-22,COMP_73,208194.45,267673.55,-59479.09999999998,43.73,0.51,0,0.0,0
2023-10-23,COMP_73,465959.12,242472.7,223486.41999999998,88.24,0.13,0,0.0,0
2023-10-24,COMP_73,366098.01,269197.69,96900.32,44.28,0.37,0,0.0,0
2023-10-25,COMP_73,113771.04,78565.02,35206.01999999999,73.24,0.39,0,0.0,0
2023-10-26,COMP_73,263080.1,212062.78,51017.31999999998,103.32,0.51,0,0.0,0
2023-10-27,COMP_73,367059.17,163245.27,203813.9,35.63,0.22,1,0.0,0
2023-10-28,COMP_73,402681.16,78766.42,323914.74,76.06,0.53,0,0.0,0
2023-10-29,COMP_73,284509.23,29862.79,254646.43999999997,84.06,0.14,0,0.0,0
2023-10-30,COMP_73,248472.16,116687.51,131784.65000000002,117.56,0.36,0,0.0,0
2023-10-31,COMP_73,355110.36,132996.41,222113.94999999998,117.08,0.44,0,0.0,0
2023-11-01,COMP_73,402840.55,200906.9,201933.65,69.29,0.12,0,0.0,0
2023-11-02,COMP_73,471196.48,36850.39,434346.08999999997,100.06,0.67,0,0.0,0
2023-11-03,COMP_73,35842.57,158596.47,-122753.9,100.58,0.39,0,0.0,0
2023-11-04,COMP_73,195199.28,177542.68,17656.600000000006,51.96,0.39,0,0.0,0
2023-11-05,COMP_73,123209.44,311872.98,-188663.53999999998,62.97,0.1,0,0.0,0
2023-11-06,COMP_73,173705.46,386707.97,-213002.50999999998,42.4,0.41,1,0.0,0
2023-11-07,COMP_73,382922.9,50395.47,332527.43000000005,80.7,0.7,0,0.0,0
2023-11-08,COMP_73,387676.26,232361.37,155314.89,56.28,0.8,0,0.0,0
2023-11-09,COMP_73,289430.38,203822.8,85607.58000000002,118.4,0.37,0,0.0,0
2023-11-10,COMP_73,421999.51,198335.11,223664.40000000002,96.21,0.79,0,0.0,0
2023-11-11,COMP_73,326489.84,394563.07,-68073.22999999998,30.68,0.48,0,0.0,0
2023-11-12,COMP_73,391122.6,227494.19,163628.40999999997,78.59,0.28,0,0.0,0
2023-11-13,COMP_73,95398.28,21297.35,74100.93,114.84,0.69,0,0.0,0
2023-11-14,COMP_73,293111.57,353878.12,-60766.54999999999,46.96,0.18,0,0.0,0
2023-11-15,COMP_73,208419.21,384172.04,-175752.83,55.83,0.69,0,0.0,0
2023-11-16,COMP_73,105153.86,207026.0,-101872.14,78.47,0.69,0,0.0,0
2023-11-17,COMP_73,153553.76,41792.37,111761.39000000001,59.08,0.21,1,0.0,0
2023-11-18,COMP_73,185403.52,172164.47,13239.049999999988,62.5,0.33,1,0.0,0
2023-11-19,COMP_73,95525.56,79815.18,15710.380000000005,100.26,0.55,0,0.0,0
2023-11-20,COMP_73,256400.81,338599.33,-82198.52000000002,46.19,0.16,1,0.0,0
2023-11-21,COMP_73,497508.98,49151.12,448357.86,56.39,0.24,0,0.0,0
2023-11-22,COMP_73,384344.97,196310.77,188034.19999999998,107.45,0.18,0,0.0,0
2023-11-23,COMP_73,261135.33,127486.88,133648.44999999998,57.21,0.42,0,0.0,0
2023-11-24,COMP_73,33328.46,211171.22,-177842.76,56.56,0.55,0,0.0,0
2023-11-25,COMP_73,322770.5,217897.29,104873.20999999999,53.33,0.61,1,0.0,0
2023-11-26,COMP_73,39222.15,90617.72,-51395.57,61.07,0.77,0,0.0,0
2023-11-27,COMP_73,281527.83,89780.98,191746.85000000003,41.36,0.26,0,0.0,0
2023-11-28,COMP_73,484102.4,396773.7,87328.70000000001,35.84,0.89,0,0.0,1
2023-11-29,COMP_73,355148.13,319850.77,35297.359999999986,106.91,0.23,0,0.0,0
2023-11-30,COMP_73,63461.23,81583.98,-18122.749999999993,36.24,0.41,0,0.0,0
2023-12-01,COMP_73,220115.51,244188.72,-24073.209999999992,116.3,0.86,0,0.0,0
2023-12-02,COMP_73,444079.07,29578.92,414500.15,88.66,0.62,0,0.0,0
2023-12-03,COMP_73,75246.52,383985.66,-308739.13999999996,72.32,0.75,0,0.0,0
2023-12-04,COMP_73,67163.91,140999.08,-73835.16999999998,114.51,0.13,0,0.0,0
2023-12-05,COMP_73,261316.96,91658.87,169658.09,66.02,0.15,0,0.0,0
2023-12-06,COMP_73,261889.46,302800.02,-40910.56000000003,84.95,0.34,0,0.0,0
2023-12-07,COMP_73,465750.48,244348.42,221402.05999999997,60.01,0.81,0,0.0,0
2023-12-08,COMP_73,359402.39,344111.46,15290.929999999993,32.06,0.34,0,0.0,0
2023-12-09,COMP_73,420006.64,170504.4,249502.24000000002,60.53,0.56,0,0.0,0
2023-12-10,COMP_73,26648.57,143170.15,-116521.57999999999,73.57,0.52,0,0.0,0
2023-12-11,COMP_73,199471.25,182123.18,17348.070000000007,115.9,0.67,0,0.0,0
2023-12-12,COMP_73,477590.41,395398.58,82191.82999999996,61.68,0.57,0,0.0,0
2023-12-13,COMP_73,438969.72,226777.01,212192.70999999996,45.37,0.43,0,0.0,0
2023-12-14,COMP_73,318754.48,292035.06,26719.419999999984,75.68,0.52,0,0.0,0
2023-12-15,COMP_73,236673.42,27118.14,209555.28000000003,105.31,0.6,0,0.0,0
2023-12-16,COMP_73,298281.73,163085.26,135196.46999999997,45.08,0.34,0,0.0,0
2023-12-17,COMP_73,462133.32,11809.59,450323.73,60.49,0.32,0,0.0,0
2023-12-18,COMP_73,340814.52,268153.46,72661.06,33.72,0.34,1,0.0,0
2023-12-19,COMP_73,458081.04,239345.21,218735.83,89.81,0.85,0,0.0,0
2023-12-20,COMP_73,305005.33,24030.85,280974.48000000004,110.95,0.81,0,0.0,0
2023-12-21,COMP_73,343668.9,5438.22,338230.68000000005,66.82,0.34,0,0.0,0
2023-12-22,COMP_73,173861.93,329819.81,-155957.88,103.31,0.8,0,0.0,0
2023-12-23,COMP_73,89136.91,246374.7,-157237.79,54.82,0.75,1,0.0,0
2023-12-24,COMP_73,239002.71,390153.24,-151150.53,80.08,0.73,0,0.0,0
2023-12-25,COMP_73,88744.62,268544.99,-179800.37,102.96,0.69,0,0.0,0
2023-12-26,COMP_73,488279.41,369495.31,118784.09999999998,76.54,0.65,0,0.0,0
2023-12-27,COMP_73,46428.4,192815.86,-146387.46,106.0,0.36,0,0.0,0
2023-12-28,COMP_73,413587.7,84749.64,328838.06,96.79,0.61,1,0.0,0
2023-12-29,COMP_73,350048.21,397489.63,-47441.419999999984,59.47,0.29,0,0.0,0
2023-12-30,COMP_73,242621.56,251408.73,-8787.170000000013,117.3,0.53,0,0.0,0
2023-12-31,COMP_73,168857.98,325353.81,-156495.83,30.15,0.59,0,0.0,0
2023-01-01,COMP_74,155211.53,89301.5,65910.03,98.44,0.89,0,0.0,0
2023-01-02,COMP_74,164956.56,284328.78,-119372.22000000003,86.26,0.21,0,0.0,0
2023-01-03,COMP_74,255464.15,349824.46,-94360.31000000003,110.92,0.16,0,0.0,0
2023-01-04,COMP_74,325200.96,50491.21,274709.75,40.9,0.68,0,0.0,1
2023-01-05,COMP_74,464125.95,326057.27,138068.68,117.37,0.67,1,0.0,0
2023-01-06,COMP_74,35814.96,290651.29,-254836.33,50.88,0.4,0,0.0,0
2023-01-07,COMP_74,256914.74,37088.43,219826.31,49.99,0.43,0,0.0,0
2023-01-08,COMP_74,112796.54,197471.28,-84674.74,91.1,0.59,0,0.0,0
2023-01-09,COMP_74,19124.15,178136.37,-159012.22,56.7,0.18,0,0.0,0
2023-01-10,COMP_74,272153.04,229513.4,42639.639999999985,80.26,0.38,0,0.0,0
2023-01-11,COMP_74,498896.97,137039.43,361857.54,100.53,0.32,0,0.0,0
2023-01-12,COMP_74,81747.55,164946.01,-83198.46,102.85,0.53,0,0.0,0
2023-01-13,COMP_74,376163.89,169096.31,207067.58000000002,119.02,0.74,0,0.0,0
2023-01-14,COMP_74,286850.74,28324.52,258526.22,94.78,0.42,0,0.0,0
2023-01-15,COMP_74,150177.09,121591.68,28585.410000000003,45.88,0.81,1,0.0,0
2023-01-16,COMP_74,47036.64,197872.43,-150835.78999999998,36.78,0.35,0,0.0,1
2023-01-17,COMP_74,219476.9,113786.19,105690.70999999999,37.28,0.22,0,0.0,0
2023-01-18,COMP_74,77429.77,41938.39,35491.380000000005,91.01,0.57,0,0.0,0
2023-01-19,COMP_74,125899.05,38653.18,87245.87,94.5,0.52,0,0.0,0
2023-01-20,COMP_74,378174.71,308620.51,69554.20000000001,74.94,0.79,1,0.0,0
2023-01-21,COMP_74,350436.56,13374.34,337062.22,36.2,0.5,0,0.0,0
2023-01-22,COMP_74,40813.52,46332.07,-5518.550000000003,113.62,0.64,0,0.0,0
2023-01-23,COMP_74,169538.01,49606.01,119932.0,108.14,0.46,0,0.0,0
2023-01-24,COMP_74,458484.13,282800.29,175683.84000000003,79.13,0.11,0,0.0,0
2023-01-25,COMP_74,497888.92,208669.38,289219.54,89.52,0.85,0,0.0,0
2023-01-26,COMP_74,395599.51,155799.99,239799.52000000002,82.96,0.66,0,0.0,0
2023-01-27,COMP_74,109975.93,368724.85,-258748.91999999998,32.08,0.74,0,0.0,0
2023-01-28,COMP_74,272817.68,202458.78,70358.9,61.03,0.84,0,0.0,0
2023-01-29,COMP_74,280930.55,46143.35,234787.19999999998,81.94,0.52,0,0.0,0
2023-01-30,COMP_74,184934.66,238527.64,-53592.98000000001,75.32,0.24,0,0.0,0
2023-01-31,COMP_74,50266.1,87926.16,-37660.060000000005,70.65,0.6,0,0.0,0
2023-02-01,COMP_74,478495.39,111212.31,367283.08,71.89,0.53,0,0.0,0
2023-02-02,COMP_74,195181.73,206858.06,-11676.329999999987,83.2,0.19,0,0.0,0
2023-02-03,COMP_74,50397.92,23505.16,26892.76,97.49,0.86,0,0.0,0
2023-02-04,COMP_74,428685.71,84967.78,343717.93000000005,83.58,0.11,0,0.0,0
2023-02-05,COMP_74,479821.19,142120.39,337700.8,32.09,0.33,0,0.0,0
2023-02-06,COMP_74,85843.03,272362.0,-186518.97,36.79,0.29,0,0.0,0
2023-02-07,COMP_74,115325.53,241980.23,-126654.70000000001,80.78,0.73,0,0.0,0
2023-02-08,COMP_74,263846.33,345188.9,-81342.57,35.97,0.86,1,0.0,0
2023-02-09,COMP_74,164446.72,338829.93,-174383.21,108.09,0.76,0,0.0,0
2023-02-10,COMP_74,26715.32,233025.73,-206310.41,55.11,0.58,0,0.0,0
2023-02-11,COMP_74,136880.06,153464.08,-16584.01999999999,63.29,0.79,0,0.0,0
2023-02-12,COMP_74,134542.38,221155.01,-86612.63,62.35,0.88,0,0.0,0
2023-02-13,COMP_74,181968.91,79848.15,102120.76000000001,61.65,0.3,0,0.0,0
2023-02-14,COMP_74,458744.9,18053.23,440691.67000000004,100.61,0.2,0,0.0,0
2023-02-15,COMP_74,328105.58,395827.67,-67722.08999999997,53.59,0.31,0,0.0,0
2023-02-16,COMP_74,399897.05,189150.0,210747.05,60.89,0.28,0,0.0,0
2023-02-17,COMP_74,350509.45,200333.41,150176.04,78.26,0.56,0,0.0,0
2023-02-18,COMP_74,264362.8,91483.24,172879.56,111.61,0.83,0,0.0,0
2023-02-19,COMP_74,369992.25,204628.92,165363.33,96.32,0.16,1,0.0,0
2023-02-20,COMP_74,19152.22,156255.27,-137103.05,67.0,0.8,0,0.0,0
2023-02-21,COMP_74,21485.27,19381.99,2103.279999999999,32.96,0.36,0,0.0,0
2023-02-22,COMP_74,346455.38,67216.57,279238.81,81.99,0.85,0,0.0,0
2023-02-23,COMP_74,405001.03,334660.75,70340.28000000003,64.27,0.24,0,0.0,0
2023-02-24,COMP_74,345147.63,183947.02,161200.61000000002,45.35,0.72,0,0.0,0
2023-02-25,COMP_74,89948.89,353599.09,-263650.2,73.87,0.2,0,0.0,0
2023-02-26,COMP_74,382193.82,267264.58,114929.23999999999,98.96,0.21,0,0.0,0
2023-02-27,COMP_74,395933.3,267627.33,128305.96999999997,101.36,0.39,0,0.0,0
2023-02-28,COMP_74,152484.48,368412.86,-215928.37999999998,96.06,0.58,1,0.0,0
2023-03-01,COMP_74,264757.01,282436.22,-17679.209999999963,32.46,0.68,0,0.0,0
2023-03-02,COMP_74,480648.3,76822.26,403826.04,117.48,0.83,0,0.0,0
2023-03-03,COMP_74,482469.6,223313.18,259156.41999999998,67.82,0.35,0,0.0,0
2023-03-04,COMP_74,392520.0,153755.86,238764.14,104.07,0.5,0,0.0,0
2023-03-05,COMP_74,467716.73,70489.37,397227.36,75.73,0.16,0,0.0,0
2023-03-06,COMP_74,100250.35,60551.02,39699.33000000001,32.97,0.68,0,0.0,0
2023-03-07,COMP_74,129338.3,240243.84,-110905.54,89.44,0.23,0,0.0,0
2023-03-08,COMP_74,378655.61,56020.63,322634.98,57.21,0.51,0,0.0,0
2023-03-09,COMP_74,377662.8,152295.42,225367.37999999998,89.71,0.43,0,0.0,0
2023-03-10,COMP_74,361744.05,241166.2,120577.84999999998,103.36,0.81,1,0.0,0
2023-03-11,COMP_74,162314.22,32121.9,130192.32,49.76,0.23,0,0.0,0
2023-03-12,COMP_74,252983.98,175594.2,77389.78,50.43,0.5,1,0.0,0
2023-03-13,COMP_74,149925.28,306720.75,-156795.47,113.59,0.52,0,0.0,0
2023-03-14,COMP_74,323954.01,21859.9,302094.11,119.1,0.54,0,0.0,0
2023-03-15,COMP_74,361086.12,137928.64,223157.47999999998,33.95,0.62,0,0.0,0
2023-03-16,COMP_74,325799.68,71938.91,253860.77,113.15,0.39,0,0.0,0
2023-03-17,COMP_74,199442.64,273176.38,-73733.73999999999,85.59,0.24,0,0.0,0
2023-03-18,COMP_74,104564.39,201111.52,-96547.12999999999,77.21,0.81,0,0.0,0
2023-03-19,COMP_74,440386.79,178096.83,262289.95999999996,38.11,0.81,0,0.0,0
2023-03-20,COMP_74,72261.96,384629.28,-312367.32,31.11,0.36,1,0.0,0
2023-03-21,COMP_74,361351.24,255582.84,105768.4,31.08,0.81,0,0.0,0
2023-03-22,COMP_74,230909.81,30824.84,200084.97,72.41,0.64,0,0.0,0
2023-03-23,COMP_74,171200.34,82722.67,88477.67,105.85,0.43,0,0.0,0
2023-03-24,COMP_74,296466.73,390638.65,-94171.92000000004,62.39,0.5,0,0.0,0
2023-03-25,COMP_74,396059.48,145737.77,250321.71,67.19,0.12,0,0.0,0
2023-03-26,COMP_74,284565.67,136336.48,148229.18999999997,110.52,0.67,0,0.0,0
2023-03-27,COMP_74,30074.49,138915.75,-108841.26,71.02,0.62,0,0.0,0
2023-03-28,COMP_74,170641.6,241684.55,-71042.94999999998,91.54,0.33,0,0.0,0
2023-03-29,COMP_74,43563.28,339640.19,-296076.91000000003,112.2,0.59,0,0.0,0
2023-03-30,COMP_74,265918.89,261202.81,4716.080000000016,84.05,0.67,0,0.0,0
2023-03-31,COMP_74,315715.08,169216.73,146498.35,34.31,0.71,0,0.0,0
2023-04-01,COMP_74,14302.35,286681.72,-272379.37,46.59,0.38,0,0.0,0
2023-04-02,COMP_74,112171.88,137388.59,-25216.709999999992,70.23,0.42,0,0.0,0
2023-04-03,COMP_74,297529.55,103345.18,194184.37,119.97,0.72,0,0.0,0
2023-04-04,COMP_74,356556.12,184243.85,172312.27,49.06,0.56,0,0.0,0
2023-04-05,COMP_74,177728.57,12575.71,165152.86000000002,78.18,0.14,0,0.0,0
2023-04-06,COMP_74,296230.91,363738.49,-67507.58000000002,36.46,0.89,0,0.0,0
2023-04-07,COMP_74,456646.0,376416.92,80229.08000000002,94.33,0.59,0,0.0,0
2023-04-08,COMP_74,160258.37,167793.41,-7535.040000000008,119.05,0.61,0,0.0,0
2023-04-09,COMP_74,73491.12,220797.59,-147306.47,53.65,0.55,0,0.0,0
2023-04-10,COMP_74,316019.78,189272.5,126747.28000000003,31.72,0.23,0,0.0,0
2023-04-11,COMP_74,110137.6,277565.82,-167428.22,68.18,0.68,0,0.0,0
2023-04-12,COMP_74,296148.25,212511.7,83636.54999999999,102.5,0.86,0,0.0,0
2023-04-13,COMP_74,312628.92,6263.85,306365.07,59.57,0.66,0,0.0,0
2023-04-14,COMP_74,129294.39,69553.38,59741.009999999995,73.67,0.46,0,0.0,0
2023-04-15,COMP_74,240079.79,143698.57,96381.22,118.63,0.25,0,0.0,0
2023-04-16,COMP_74,388218.15,328219.96,59998.19,74.68,0.28,1,0.0,0
2023-04-17,COMP_74,375457.72,19131.57,356326.14999999997,73.75,0.37,0,0.0,0
2023-04-18,COMP_74,442747.48,100792.58,341954.89999999997,34.43,0.47,0,0.0,0
2023-04-19,COMP_74,190215.81,160374.82,29840.98999999999,91.64,0.31,1,0.0,0
2023-04-20,COMP_74,215591.44,63268.26,152323.18,71.85,0.66,0,0.0,0
2023-04-21,COMP_74,386109.9,240021.17,146088.73,74.02,0.41,0,0.0,0
2023-04-22,COMP_74,140328.48,113343.71,26984.770000000004,60.21,0.32,0,0.0,0
2023-04-23,COMP_74,14560.29,295923.37,-281363.08,47.11,0.2,0,0.0,0
2023-04-24,COMP_74,461741.7,222232.24,239509.46000000002,61.22,0.28,0,0.0,0
2023-04-25,COMP_74,297128.8,363343.32,-66214.52000000002,89.87,0.6,0,0.0,0
2023-04-26,COMP_74,477268.65,297814.66,179453.99000000005,35.66,0.25,0,0.0,0
2023-04-27,COMP_74,455826.41,134980.81,320845.6,45.8,0.2,0,0.0,0
2023-04-28,COMP_74,59045.82,201515.68,-142469.86,98.26,0.34,0,0.0,0
2023-04-29,COMP_74,460634.99,143802.77,316832.22,95.94,0.16,0,0.0,0
2023-04-30,COMP_74,277422.62,70184.75,207237.87,89.96,0.29,1,0.0,0
2023-05-01,COMP_74,341209.71,158872.59,182337.12000000002,59.74,0.34,0,0.0,0
2023-05-02,COMP_74,422987.52,252899.29,170088.23,96.48,0.29,0,0.0,0
2023-05-03,COMP_74,357072.15,388907.45,-31835.29999999999,63.12,0.79,1,1062.71,0
2023-05-04,COMP_74,219641.54,238252.54,-18611.0,77.57,0.79,0,0.0,0
2023-05-05,COMP_74,133127.13,334769.44,-201642.31,108.6,0.27,0,0.0,0
2023-05-06,COMP_74,42577.18,204715.22,-162138.04,83.91,0.83,0,0.0,0
2023-05-07,COMP_74,270442.31,327702.07,-57259.76000000001,81.18,0.79,0,0.0,0
2023-05-08,COMP_74,284611.98,116744.35,167867.62999999998,38.16,0.16,0,0.0,0
2023-05-09,COMP_74,365232.81,296709.34,68523.46999999997,47.96,0.35,0,0.0,0
2023-05-10,COMP_74,22024.96,108789.75,-86764.79000000001,109.24,0.75,0,0.0,0
2023-05-11,COMP_74,472382.21,164171.52,308210.69000000006,42.63,0.5,0,0.0,0
2023-05-12,COMP_74,326265.32,184550.2,141715.12,63.3,0.59,0,0.0,0
2023-05-13,COMP_74,279167.64,364010.38,-84842.73999999999,30.36,0.55,0,0.0,0
2023-05-14,COMP_74,55804.48,42411.25,13393.230000000003,114.75,0.78,0,0.0,0
2023-05-15,COMP_74,295277.88,57943.45,237334.43,77.47,0.13,0,0.0,0
2023-05-16,COMP_74,460428.39,226430.84,233997.55000000002,32.83,0.13,0,0.0,0
2023-05-17,COMP_74,84889.32,93734.47,-8845.149999999994,44.22,0.72,0,0.0,0
2023-05-18,COMP_74,160348.14,182897.0,-22548.859999999986,84.85,0.15,0,0.0,0
2023-05-19,COMP_74,429398.6,371720.17,57678.42999999999,33.59,0.55,0,0.0,0
2023-05-20,COMP_74,302591.01,79879.93,222711.08000000002,36.21,0.66,1,0.0,0
2023-05-21,COMP_74,222264.95,294510.72,-72245.76999999996,83.19,0.59,0,0.0,0
2023-05-22,COMP_74,241333.74,223641.19,17692.54999999999,99.32,0.16,0,0.0,0
2023-05-23,COMP_74,277229.25,167981.09,109248.16,93.52,0.79,0,0.0,0
2023-05-24,COMP_74,332472.33,237404.57,95067.76000000001,78.52,0.5,0,0.0,0
2023-05-25,COMP_74,390797.65,220982.59,169815.06000000003,68.49,0.85,0,0.0,0
2023-05-26,COMP_74,448824.38,52052.32,396772.06,80.09,0.84,0,0.0,0
2023-05-27,COMP_74,49774.38,85656.12,-35881.74,93.49,0.65,0,0.0,0
2023-05-28,COMP_74,152041.58,258661.46,-106619.88,115.25,0.62,0,0.0,0
2023-05-29,COMP_74,378466.67,56353.7,322112.97,38.75,0.35,0,0.0,0
2023-05-30,COMP_74,204820.83,130689.73,74131.09999999999,119.47,0.57,0,0.0,0
2023-05-31,COMP_74,370058.54,187744.49,182314.05,110.53,0.7,0,0.0,0
2023-06-01,COMP_74,179842.16,273797.03,-93954.87000000002,105.89,0.75,0,0.0,0
2023-06-02,COMP_74,11674.85,373513.24,-361838.39,55.05,0.2,0,0.0,0
2023-06-03,COMP_74,190795.36,162322.4,28472.959999999992,93.19,0.12,1,0.0,0
2023-06-04,COMP_74,205241.56,299669.0,-94427.44,80.98,0.66,1,0.0,0
2023-06-05,COMP_74,221015.01,336215.75,-115200.73999999999,32.1,0.3,0,0.0,0
2023-06-06,COMP_74,286652.23,20943.1,265709.13,67.54,0.76,0,0.0,0
2023-06-07,COMP_74,448199.24,30601.77,417597.47,119.65,0.35,0,0.0,0
2023-06-08,COMP_74,323956.32,57678.06,266278.26,98.56,0.42,0,0.0,0
2023-06-09,COMP_74,204206.91,237803.21,-33596.29999999999,106.08,0.53,0,0.0,0
2023-06-10,COMP_74,151851.61,164373.95,-12522.340000000026,105.93,0.19,1,0.0,0
2023-06-11,COMP_74,216414.67,347506.66,-131091.98999999996,81.47,0.66,0,0.0,0
2023-06-12,COMP_74,458083.44,39830.74,418252.7,50.29,0.43,0,0.0,0
2023-06-13,COMP_74,499405.17,299711.2,199693.96999999997,96.74,0.73,0,0.0,0
2023-06-14,COMP_74,385519.71,361668.23,23851.48000000004,113.52,0.1,1,0.0,0
2023-06-15,COMP_74,10992.07,9725.49,1266.58,54.34,0.15,0,0.0,0
2023-06-16,COMP_74,124949.05,317413.95,-192464.90000000002,45.47,0.71,1,0.0,0
2023-06-17,COMP_74,414412.37,44278.67,370133.7,57.41,0.65,0,0.0,0
2023-06-18,COMP_74,459248.59,380058.19,79190.40000000002,32.85,0.75,0,0.0,0
2023-06-19,COMP_74,353139.79,36933.97,316205.81999999995,70.35,0.41,0,0.0,0
2023-06-20,COMP_74,113293.57,77901.02,35392.55,111.59,0.1,0,0.0,0
2023-06-21,COMP_74,411224.53,90871.59,320352.94000000006,115.45,0.16,0,0.0,0
2023-06-22,COMP_74,116224.37,71024.21,45200.15999999999,46.74,0.72,1,0.0,0
2023-06-23,COMP_74,132612.01,103791.05,28820.960000000006,95.91,0.36,0,0.0,0
